crate_id,downloads
6982,20310
150527,3531
122462,22328
218647,41774
572605,28679
363843,292561
203416,37452
260439,101281
1588414,644
644930,1119
1491835,397
1048961,4998
801314,12915
451900,58051
668028,67288
1143522,32142
1513568,2246
822496,85654
447184,5097
441627,45827
465590,21015
975238,8641
1065571,8247
1557484,549
1584636,235
1326105,13549
1508227,1481
1174296,4215
8395,14266
292445,32540
1585558,1450
896725,303157
937201,20963
189541,17992
1181895,2262
1592029,188
1594921,953
1540745,917
1583603,220
1587169,398
2024,3885
1557378,777
1238594,1801
1510031,1184
74339,16139
1582815,262
1601474,448
1582834,217
748716,16247
554941,2146
773576,1341
1206831,1371
677677,1114
96705,3755
764519,18022
757563,17284
926503,2785
1557400,545
230811,257967
1573459,259
1064851,4322
7553,2121550
1475552,19696
1588510,204
1510021,7682
1564384,2420
1509162,1131
1107858,11154
149472,41427
1594442,192
1586734,552
1153699,16713
1122260,5850
1302106,1838
272341,2089
1533287,652
848475,1967
54927,8729
121656,33378
648361,19771
1084071,4505
1584713,1071
914155,2612
1331232,38588
1521667,5985
1336217,2199
1382111,659
1584268,221
54691,29971
211013,28696
347754,31161
7472,60658
16524,4777
1260295,7963
1568628,2188
322673,30497
822239,5864
978043,6207
293295,1844
1108029,13103
1537854,2214
1556103,784
1099118,29895
510490,5491
692590,9332
648339,20331
345554,1823
1576809,237
1559979,257
1583587,209
249353,1388
329057,2157
571264,47257
1251855,2896
195196,13288
1363398,2021
1587858,202
137713,2066
1256311,1704
1583362,236
1160518,4402
1145151,1142
1584181,211
1516390,1621
1557414,2741
465591,22167
1571969,782
1176152,8982
193462,59619
1588850,235
698085,12023
428778,11898
1244653,56929
176619,65898
1544748,1886
1575528,1475
135105,1427
1592593,1966
1517032,2793
1512925,2136
174935,572079
1557041,896
1557159,544
47094,1520
1557459,544
466892,51191
514630,1210
393484,1136
1475630,12507
1526835,1065
1407788,554
1191054,36802
1070218,1363
376636,1139
1029970,1204
1550003,1653
701137,11392
403690,14028
95899,1373
1533548,2811
1584641,989
1044981,2654
511049,30985
1286812,4852
745903,24756
943526,28440
1590809,373
362119,30522
550144,9976
1563416,2105
273253,48665
1583217,410
171824,5668
997711,2799
8512,1387
787316,215422
1507566,739
1508453,754
1586379,590
1592434,736
1387048,2568
1579290,409
1548562,6043
1069183,42041
1386223,41771
1573855,791
4324,23118
1441991,475
1101964,1832
239577,43235
1558224,1560
306188,9762
295288,9595
996190,4936
76577,11158
1322835,1393
1098749,34195
1098788,35696
1597265,846
505559,5565
1520166,1573
144301,6542
162019,10749
203266,32747
1583617,217
1526652,646
1583364,229
848934,1922
1048922,34822
132645,4606
1591808,659
225452,106393
888752,57131
114009,2444
833118,18824
948056,3789
1586098,396
2096,2591
1569348,264
326802,2154
1573670,483
912135,55106
494237,14509
288971,30036
263793,31988
1013067,5234
1001039,11242
600975,8215
820310,39004
1532371,2334
421386,1406
409709,70700
1528122,337
1374926,3196
345890,1213
880217,20819
1016770,19210
205079,258439
296814,6185
1006414,1067
344394,42172
132221,2098
1584018,640
405314,1762
1212160,2092
1211744,2117
560458,4391
435687,9555
1070775,37436
1586191,201
1579811,427
1584677,2044
2791,7532
348659,26688
1584810,938
1543868,1346
1506865,3942
898338,196446
1524244,1704
1558870,2140
522966,31814
852940,14164
1565412,1657
1589985,196
1584809,484
1473448,1626
1505254,2328
1532383,2271
1557304,553
1534298,379
807595,6163
913818,3322
1538019,445
1092846,2468
1579351,226
605879,1214
687228,8798
1583367,237
1593761,182
696933,1097
876455,28607
773222,1081
366561,137142
1583611,244
1488616,845
600615,4374
1097957,23927
1539188,1216
171838,2482
1590390,744
547889,3719
722490,12216
1508648,938
1585150,209
1585201,814
334828,1254
503070,1128
1581594,210
1548464,13520
1584151,1204
1168051,22800
1562081,2021
1482291,2824
1534027,567
1136121,9924
1578046,443
911169,1061
873778,1939
1518965,2609
1514388,343
978012,1923
1355507,10989
1445458,20310
330,493706
1164236,22698
1583664,609
1602412,155
756261,99607
1520016,347
854215,25545
319085,2077
799878,1077
1497801,1083
695308,1062
526889,1623
1578490,935
1332740,2112
140606,9146
273000,642030
1559646,589
824374,3256
1557665,546
522853,5648
1557170,552
1557332,548
325572,1246
1571231,650
290413,1121
1241024,16729
1546740,5149
1409853,44118
888743,55574
1572212,267
1582799,413
1416297,1932
1440101,1813
343275,2150
1593780,741
1272520,18213
860017,17424
1595812,1073
1527834,358
445328,11050
589303,1109
1096279,4541
743437,10779
434666,4959
1004781,1017
1569055,521
1498171,664
1563998,272
1517169,963
1583791,214
1437679,527
652387,114065
415861,15924
924671,12723
809004,14453
793064,14211
1557857,262
850872,19614
840728,7157
619914,183447
653908,1058
4056,138854
738527,3829
1557329,276
1525067,5071
1521219,636
793920,22004
1116964,1828
1585394,644
831183,88090
513984,2806
1215882,5770
787250,1435
1171226,5136
1353819,17445
367517,9784
437177,5951
925219,13969
1516572,1000
1556892,854
859264,1436
680253,30315
1505743,1761
1590768,189
409707,50239
508194,6852
167796,3338
1600532,156
1557297,554
1587916,411
1591518,586
1540517,526
1522981,696
1515884,1474
1538973,1473
1582797,202
1537994,485
325862,1241
1506798,652
1524360,2848
1001374,47230
729383,895
1514926,12903
1495042,12833
388735,1746
1602741,166
1229758,6784
275321,27280
544448,9001
388407,22834
659000,208592
1149151,1143
377798,4304
1331159,751
1302475,12440
478300,10498
422328,19299
125070,17561
495320,2006
1585948,2172
1599675,200
1594440,187
1098776,18327
524370,13829
1600448,166
392493,52854
548613,893
769681,32149
592253,6520
800680,7666
1120239,180167
311341,70744
1375734,16736
1020091,1816
391958,14575
1555176,842
434411,17100
428680,16434
476145,3771
1030898,21335
280848,58457
1549335,1092
13174,1564
1432809,742
1572439,504
1329855,4564
931460,12421
164307,54980
1312212,1981
513957,20769
1156729,18745
7066,14544
632130,13809
832921,44652
1442231,512
626456,61507
1106277,12657
298653,17816
279117,11683
598586,17807
816950,25141
1249796,7201
1271431,2175
33945,128368
1277651,1699
753970,9403
1510979,1317
1198879,7098
1598720,496
201884,24694
1353889,759
966995,11149
225472,101089
439782,21776
503261,9699
1213581,3357
409934,31439
1266580,3098
1233727,1615
968965,13953
1048144,14887
534747,14803
241914,197956
1585949,2124
1245799,5190
809825,38491
822465,96068
515791,18522
532500,35673
156013,16793
731491,136219
1578551,263
1021144,6361
101125,1352
1004941,1027
1043987,1089
1057235,957
621346,3738
969495,5857
939537,41311
996565,36137
409721,42110
1542005,2958
150312,14998
87800,512512
716815,13748
227532,19670
621675,57473
1587963,2178
1573485,339
1554500,2371
671840,172566
722452,22019
1341356,2758
1316045,9665
799904,25195
354880,21302
557553,25120
1589205,209
1183016,2090
780120,12217
229550,68644
1587298,196
688161,1959
1532994,1821
1594046,195
1600337,166
1024093,16313
1588109,199
1570218,1378
1560315,2303
1592894,196
30228,5290
648192,6870
911436,1964
1587440,205
1076494,2590
1584703,206
1587957,197
1560075,256
1587734,392
491105,23947
857814,11714
1404118,904
1429816,6842
1598911,1183
1600936,957
1574641,406
426727,132233
966896,5779
1594703,2035
1081525,2976
631006,66280
1297272,5353
3287,39556
557714,6091
1567678,538
1467543,526
1136918,3790
233954,2776
1334215,8571
863616,17368
1573055,478
1257218,6695
1426990,52267
1001673,48206
193628,44719
918658,6002
1363994,3370
126339,552520
1548149,954
1206679,1804
1296913,1681
1516760,961
1597863,490
1512168,5563
512237,1165
1527525,483
684217,3193
1191158,2070
514395,122040
566708,1197
1509771,697
1004375,17758
1557679,538
252177,9031
880879,8250
584963,4325
6046,7727
1595574,188
822466,59605
227950,2268
1032566,136534
1603692,175
1129913,2307
1602136,160
1536973,1705
1594313,1394
435680,76444
1573672,494
1524071,3040
1569880,1022
1557859,755
124851,1877
1582938,218
1594754,954
1560900,1677
1082862,23709
1594184,597
1532097,652
1267799,815
105002,6441
841938,1074
320381,2439
1235889,26603
1579487,233
1565103,776
1591335,717
1586974,972
1171653,1034
1075781,253396
1594988,3817
314474,89840
1583277,222
1537561,676
1598144,343
915048,2297
122275,35344
1449824,966
1304795,845
1380506,2613
1299993,807
202037,1282
884899,1073
1578226,221
1574851,1174
93754,9830
1605521,156
1182815,14130
79939,1473
1594254,756
1485281,422
115701,22804
1583445,219
1272932,7182
84666,5601
412488,1892
1525086,624
1331923,8167
1583866,205
366237,1235
1582513,218
1437543,569
1208723,8617
222451,35393
822459,107638
132391,233563
1589724,396
1488628,332
304212,89348
741907,2892
1553244,603
1544480,1214
1559620,773
584665,5137
1493292,1578
1116938,966
1019672,3656
1585039,1000
1531836,3017
1437350,2176
1025822,15733
886769,27453
1542150,1790
566427,123677
1585473,629
339190,1206
1602626,891
1557220,595
257111,3164
652410,86269
1179578,10593
126962,1394
1314273,1054
1496574,871
1520460,4546
1557822,814
1543174,881
823121,2655
1510939,3762
1521432,4725
330189,3147
391985,39307
1562958,2339
708519,16858
209623,22688
587258,3822
1550549,289
1448558,41467
257893,454607
1248312,12558
1594784,554
1586076,205
1441778,1055
94947,6311
1352507,15851
1590865,534
659354,2882
220022,1296
1445326,1850
517883,10767
312126,6926
925828,19028
678105,15476
1480338,1900
978379,4703
507477,7424
1474487,3323
1581768,208
1536922,315
1467280,641
844768,43532
1035609,1972
1580994,218
1549527,635
1526525,321
1584731,212
1598628,586
1456023,12825
1506548,728
1590325,537
1586936,2063
1517230,4801
1583117,808
1071901,1878
1583417,632
1557301,542
1557436,543
1557366,690
115192,2484
1538391,3575
1583343,231
1587570,1037
1593752,357
322398,4210
1547674,1235
1591522,193
1548387,1047
513587,11787
65408,15723
1569236,273
1583320,218
1487229,401
339858,13129
1084177,856
440267,17274
1596558,3157
369306,1221
385174,48191
412356,35459
1587206,1061
1582811,1677
269970,2270
226747,1988
714846,1124
1558079,546
10341,1660
307167,8321
190049,29442
1541609,947
1332593,7750
6383,23877
195094,4352
1596105,241
1597615,184
103697,40559
1540808,863
369533,2152
611253,4593
1584148,631
1586975,2674
1541744,1844
393564,3693
1399730,17421
1359248,9386
1557338,556
1575633,3694
146129,18181
3264,42807
1573246,255
1220361,2756
1460582,1514
1542241,571
1488483,374
1582436,814
1594451,1425
34845,1737
1557446,561
661613,1093
348840,1518
1308583,3594
1554130,822
1581798,222
877196,1079
374628,1263
1140148,4526
1451285,5116
1498313,402
1524917,703
1577644,238
653385,27415
76843,1994525
1571860,490
279880,6487
1602133,473
1429628,1696
358423,1195
163128,7241
132136,2135
2989,10430
1557002,574
913801,6608
1537485,1388
1335120,9865
1432664,587
108756,5661
614166,22612
77423,19865
281198,20388
1466317,460
1525138,2942
1596279,182
1248683,10269
1424028,6357
189912,22595
1536608,1809
272900,1179
1521462,640
822463,96001
1209630,1123
814818,29194
1509819,1758
612777,1207
1046572,118207
736117,2164
580780,83032
827941,13708
830102,3280
1253253,74192
258778,225167
1483487,2371
987372,3728
1304400,4105
912742,3133
949473,1050
444486,3448
1042355,4225
1332174,7798
394745,1189
1317714,2101
1330757,736
1516495,2979
1004218,16425
1315871,11615
1155218,24299
237658,1318
290343,2854
1567818,254
1484258,707
149758,8470
512138,13357
629223,1571
131032,1462
1485175,8313
616694,5787
1412709,14112
327086,77352
513839,15020
1553274,1105
342450,19611
63629,2626
1488409,641
1532250,3781
1595698,715
1558129,1357
28802,4882
1587313,195
1107693,1057
341264,2749
1465455,1360
956041,4017
1501746,71262
600118,1284
1582718,407
1541276,1597
866070,15683
999784,66464
259936,15891
357439,15210
112985,1356
438788,4029
827001,82379
1100325,30224
1589782,606
643050,232632
835886,1069
1462036,465
1333486,8691
1548846,1104
1441118,1473
608511,1093
18861,1631
1582542,422
275633,78909
342511,5091
813726,1179
605358,83251
717928,920
1522839,6652
1233723,14811
1603841,318
1521652,6242
1557399,276
1454430,513
246300,2053
519448,1166
1149300,1140
754812,3953
4816,8040
1496255,2335
967241,1034
374512,1185
281349,1157
1206380,4597
812903,1824
1499326,1754
1321054,33975
14344,8021
342653,1511
1332598,8127
1463252,470
1468513,494
970615,5469
772082,17320
1474544,2614
1245819,3367
804036,1074
449350,8999
3424,66120
1304243,17683
1465127,47236
1470174,3158
1592156,189
655774,34980
463126,3232
625382,1075
1037760,992
1584223,212
936976,990
1550464,562
920267,5337
1429981,861
851659,1078
1429190,5955
1493177,358
457862,5071
997831,13165
631119,986
399688,5756
812676,36451
833363,75480
161233,11571
1441933,2235
261654,10714
1363289,6469
473939,9849
16566,68571
565918,54045
4447,4970
1366018,1228
666526,1071
478959,9630
243401,1234
203866,4345
90143,11984
340129,3789
1216020,10053
662516,13180
750990,1091
1046573,118183
762194,3082
1395165,17336
103539,13244
731922,1022
1483012,1050
144040,25356
680903,1083
1333345,9012
1333794,8367
1511014,372
1440181,4186
1396789,813
1584140,207
504689,2041
1521237,356
1517431,334
1460637,478
920645,6332
1558307,268
835360,77732
417404,194669
917886,49350
1559382,2029
1197240,996
617226,12717
695222,9604
1385237,655
1570882,415
939683,1546
1501504,2119
529858,41227
1510783,960
882552,4388
1472964,3952
586608,1987
1549849,868
1098279,48919
736610,9341
225155,38275
675286,4077
1373559,1352
445417,2556
1099028,39665
562324,3455
1334886,9550
1331904,7571
1584599,644
947746,29546
755768,4105
1579859,253
1570564,1223
1259247,857
143303,1460
429324,10497
822343,50093
227025,30663
475805,32445
1571342,487
438420,9937
812679,42281
1263998,18081
1448846,1926
617550,61075
549628,7069
1416614,1399
1081907,11898
971769,6977
1259279,857
519277,2407
1442421,4416
791242,5667
1530092,1551
3422,9932
1334592,8510
1097374,43003
872938,11722
150158,3690
1335824,8690
931361,65418
1416813,707
720686,76026
1046693,85463
1425095,4841
1387527,10653
160614,1375
266718,41732
1568051,247
855574,8116
1010998,34729
734770,1040
331152,19320
1762,387241
621711,35475
3482,7508
52759,1655
595234,22240
1046700,85269
749784,8603
913477,54970
3846,2613
1434396,1431
188813,2352
1227776,6116
1590747,921
1556561,1487
1243270,2947
298491,9194
1529423,320
862174,2647
740646,6238
558977,234401
1582391,744
1253839,1091
1313552,81118
1573101,262
1430391,9975
1125525,1089
479533,3232
100152,37995
1040441,13934
1595939,333
177107,976
1582721,618
1236535,2638
453556,15833
462407,35209
76671,18081
1379509,4668
825117,41945
234570,4830
1559110,722
1505073,2144
896935,3347
478790,15408
799726,1094
1523022,4467
395478,55638
139952,42401
1313245,1671
126162,5424
1583604,204
1366927,3190
181584,1364
364262,9080
763680,21594
825130,28368
580369,11611
745756,1070
1583781,416
583403,765416
1117656,366030
1046629,88154
1589837,197
746269,36615
715542,2049
1427736,636
247005,6764
1584566,477
1573989,256
1488630,415
1423146,991
1585851,773
864875,72570
1585054,410
1126230,2279
247115,4272
195079,62753
1145728,16522
1360298,9461
1583620,237
1605705,147
320564,1201
104716,2453
1498296,793
204272,10606
5647,751649
19100,15280
508307,32275
1168281,3639
98025,30006
1428107,514
212808,4030
1329627,1260
512383,1106
1523872,343
1297843,20686
138294,141106
8414,1784
1570814,246
757027,1523
84981,11625
1569987,259
1470612,509
1053394,2292
288118,1215
1584122,1974
1500613,434
1608060,138
1500574,415
1410412,1241
941571,1112
1435570,1026
1269327,1574
1580198,818
1098696,31239
722170,73799
98294,40923
500844,1122
1484641,5720
1429561,555
1571341,510
1551467,1717
391540,71497
1471832,1528
543261,5149
1334540,4212
1334828,8560
863594,3508
1493118,354
189911,25540
1431735,13182
1215195,994
1501035,591
851320,1111
326867,2283
274843,3056
266717,4066
750896,169005
1207422,7596
1502695,407
202958,1338
620626,902
1101460,1252
788072,1093
1552548,327
1245932,3906
1144021,45545
1605786,149
455098,5790
1499450,8237
1591704,384
1516568,15076
816725,44701
4335,11023
640295,6295
45856,18851
235658,13133
1425963,767
1536469,4675
625278,7359
1527187,4188
1522854,1261
360103,1174
1552040,283
1009853,12922
1293027,2805
1500131,361
150550,1339
1520984,1416
691717,1254
1130590,2465
1573483,338
515689,5135
582673,13909
258815,1230
209580,37724
762373,15433
1602362,3620
149652,85676
329636,9821
970994,14968
342469,22280
1522764,627
137596,1311
1523358,346
1408098,2047
1256738,855
456953,36793
1559906,1662
1099126,18507
1654,59400
166281,833860
1582571,408
1215350,1843
403311,62431
1355900,769
1135982,1589
21623,3374
1174336,2013
1303120,2830
377183,12796
192150,28285
1210437,2143
997900,2934
1414608,1801
310472,3191
810856,24327
79446,1503
168400,1425
1370086,6850
975106,1833
517710,34998
411897,8791
111507,5946
1107964,1133
1030558,9749
1173653,2819
1215164,4181
1531448,926
1318832,738
611014,28233
1533954,644
1237439,3842
1133029,22365
579003,1168
1536974,1618
178261,55581
1058974,2838
391854,863
1159520,7465
1539456,1359
1247173,1772
1509854,2575
1180147,2334
594712,1126
305792,5408
1168785,3566
1083560,3326
43009,7171
7685,5911
1536049,680
1535443,365
90008,10269
382574,13758
90057,10294
187272,8934
1319696,757
5096,4823
1533369,394
1036573,2876
1572419,251
242148,2275
1166440,4080
1525912,1356
974522,1064
3683,23319
955650,4353
194348,61656
557712,22063
